Latency,Interval
4995114,24
4995182,68
4995194,12
4996126,932
4996146,20
4996194,48
4996206,12
4997186,980
4997198,12
4997210,12
4997226,16
4998102,876
4998134,32
4998146,12
4999082,936
4999130,48
4999142,12
4999158,16
5000142,984
5000158,16
5000170,12
5000182,12
5001110,928
5001122,12
5001134,12
5001182,48
5002138,956
5002154,16
5002166,12
5002218,52
5002230,12
5003198,968
5003214,16
5003226,12
5003242,16
5004182,940
5004194,12
5004206,12
5004218,12
5005258,1040
5005262,4
5005282,20
5005298,16
5006254,956
5006266,12
5006278,12
5006582,304
5007510,928
5007526,16
5007574,48
5007838,264
5007854,16
5008726,872
5008746,20
5008766,20
5008782,16
5008810,28
5008822,12
5009730,908
5009742,12
5009766,24
5009782,16
5010694,912
5010714,20
5010726,12
5010738,12
5011658,920
5011674,16
5011682,8
5011698,16
5012610,912
5012626,16
5012646,20
5012662,16
5013686,1024
5013706,20
5013714,8
5014610,896
5014626,16
5014650,24
5014666,16
5014682,16
5015538,856
5015654,116
5015670,16
5015694,24
5016638,944
5016650,12
5016666,16
5016682,16
5017602,920
5017614,12
5017626,12
5017646,20
5018558,912
5018570,12
5018638,68
5018686,48
5018702,16
5019634,932
5019654,20
5019666,12
5019698,32
5020854,1156
5020874,20
5020886,12
5020902,16
5021838,936
5021850,12
5021870,20
5022194,324
5022242,48
5023458,1216
5023486,28
5023502,16
5023518,16
5023530,12
5023538,8
5024474,936
5024490,16
5024506,16
5024518,12
5024538,20
5025402,864
5025418,16
5025430,12
5025446,16
5026334,888
5026354,20
5026386,32
5026406,20
5027270,864
5027318,48
5027338,20
5028262,924
5028282,20
5028290,8
5028310,20
5029338,1028
5029354,16
5029386,32
5029402,16
5030270,868
5030290,20
5030306,16
5030338,32
5030354,16
5031282,928
5031294,12
5031306,12
5031318,12
5032258,940
5032286,28
5032310,24
5032322,12
5033266,944
5033278,12
5033290,12
5033326,36
5034226,900
5034246,20
5034262,16
5034290,28
5035218,928
5035226,8
5035242,16
5035250,8
5036238,988
5036250,12
5036274,24
5036286,12
5037186,900
5037198,12
5037210,12
5037510,300
5038426,916
5038438,12
5038458,20
5038494,36
5038510,16
5038526,16
5039414,888
5039426,12
5039438,12
5040342,904
5040358,16
5040374,16
5040386,12
5041270,884
5041286,16
5041302,16
5041318,16
5041330,12
5042226,896
5042242,16
5042254,12
5042262,8
5043154,892
5043174,20
5043182,8
5043198,16
5044098,900
5044118,20
5044126,8
5044142,16
5045126,984
5045146,20
5045158,12
5046094,936
5046110,16
5046126,16
5046142,16
5047030,888
5047042,12
5047054,12
5047106,52
5047126,20
5048038,912
5048062,24
5048070,8
5048082,12
5048998,916
5049014,16
5049026,12
5049046,20
5049926,880
5049946,20
5049966,20
5050906,940
5050938,32
5050958,20
5050970,12
5051930,960
5051954,24
5052126,172
5052142,16
5052162,20
5053146,984
5053550,404
5053562,12
5053582,20
5054774,1192
5054790,16
5054802,12
5054818,16
5054830,12
5054842,12
5055786,944
5055802,16
5055818,16
5055838,20
5055854,16
5056734,880
5056742,8
5056766,24
5056786,20
5056802,16
5057686,884
5057694,8
5057710,16
5058634,924
5058654,20
5058666,12
5058670,4
5059966,1296
5059982,16
5059990,8
5060006,16
5060882,876
5060926,44
5060938,12
5060942,4
5060962,20
5060974,12
5061886,912
5061898,12
5061910,12
5062814,904
5062854,40
5062890,36
5062914,24
5063902,988
5063910,8
5063926,16
5063942,16
5064858,916
5064874,16
5064890,16
5064906,16
5065854,948
5065878,24
5065894,16
5065922,28
5066802,880
5066818,16
5066834,16
5066854,20
5066878,24
5067874,996
5067890,16
5067906,16
5067914,8
5068814,900
5068822,8
5068838,16
5068858,20
5069742,884
5069762,20
5069778,16
5069790,12
5070750,960
5070766,16
5070774,8
5070802,28
5071642,840
5071670,28
5071682,12
5071690,8
5072634,944
5072674,40
5072690,16
5072698,8
5073606,908
5073626,20
5073666,40
5073682,16
5074622,940
5074642,20
5074658,16
5074666,8
5075594,928
5075630,36
5075642,12
5075654,12
5076610,956
5076630,20
5076654,24
5076690,36
5077662,972
5077678,16
5077706,28
5077714,8
5078578,864
5078626,48
5078642,16
5078654,12
5078674,20
5079606,932
5079626,20
5079642,16
5080586,944
5080602,16
5080614,12
5080630,16
5081606,976
5081646,40
5081658,12
5081670,12
5081686,16
5082682,996
5082694,12
5082706,12
5082726,20
5083614,888
5083630,16
5083646,16
5083954,308
5084858,904
5084878,20
5084910,32
5084926,16
5084934,8
5084946,12
5086014,1068
5086026,12
5086054,28
5086062,8
5086942,880
5086958,16
5086974,16
5086998,24
5087010,12
5087902,892
5087942,40
5087958,16
5087970,12
5088838,868
5088850,12
5088882,32
5089802,920
5089842,40
5089862,20
5089866,4
5090806,940
5090822,16
5090842,20
5090866,24
5091902,1036
5091918,16
5091938,20
5091946,8
5092862,916
5092902,40
5092942,40
5092966,24
5092974,8
5093902,928
5093914,12
5093942,28
5093954,12
5094870,916
5094882,12
5094938,56
5094946,8
5095842,896
5095854,12
5095870,16
5095890,20
5095898,8
5096770,872
5096782,12
5096794,12
5097702,908
5097726,24
5097742,16
5097766,24
5099054,1288
5099070,16
5099082,12
5099090,8
5099106,16
5100006,900
5100026,20
5100038,12
5100070,32
5100102,32
5101126,1024
5101138,12
5101158,20
5101174,16
5102086,912
5102102,16
5102118,16
5102130,12
5102146,16
5103118,972
5103150,32
5103162,12
5103170,8
5104054,884
5104062,8
5104086,24
5104094,8
5104994,900
5105014,20
5105046,32
5106042,996
5106138,96
5106154,16
5106166,12
5106182,16
5107058,876
5107082,24
5107102,20
5107114,12
5108010,896
5108026,16
5108066,40
5108090,24
5109038,948
5109050,12
5109066,16
5109082,16
5109962,880
5109978,16
5109986,8
5110910,924
5110930,20
5110942,12
5110958,16
5111906,948
5111918,12
5111926,8
5111938,12
5112858,920
5112882,24
5112914,32
5112930,16
5113862,932
5113902,40
5113914,12
5113922,8
5114834,912
5114854,20
5115346,492
5116234,888
5116258,24
5116282,24
5116294,12
5116310,16
5116322,12
5117290,968
5117306,16
5117338,32
5117350,12
5118302,952
5118322,20
5118334,12
5118342,8
5118358,16
5119210,852
5119242,32
5119266,24
5119282,16
5120254,972
5120282,28
5120302,20
5120310,8
5121190,880
5121202,12
5121238,36
5121246,8
5121270,24
5122218,948
5122274,56
5122506,232
5122526,20
5123462,936
5123518,56
5123534,16
5123554,20
5123594,40
5124526,932
5124554,28
5124622,68
5124634,12
5125658,1024
5125662,4
5125678,16
5125694,16
5125706,12
5126634,928
5126658,24
5126670,12
5126682,12
5127622,940
5127642,20
5127658,16
5127674,16
5128610,936
5128622,12
5128646,24
5128662,16
5128678,16
5129626,948
5129634,8
5129658,24
5129670,12
5130546,876
5130562,16
5130570,8
5130626,56
5131590,964
5131606,16
5131622,16
5131638,16
5132926,1288
5132938,12
5132954,16
5132966,12
5133922,956
5133974,52
5133986,12
5133998,12
5134010,12
5134030,20
5134970,940
5134986,16
5134998,12
5135018,20
5135890,872
5135942,52
5135958,16
5135970,12
5136918,948
5136942,24
5136954,12
5136994,40
5137874,880
5137894,20
5137914,20
5137926,12
5138822,896
5138874,52
5138918,44
5138934,16
5139866,932
5139882,16
5139890,8
5139902,12
5140814,912
5140838,24
5140866,28
5140882,16
5141822,940
5141842,20
5141854,12
5141870,16
5142810,940
5142838,28
5142850,12
5142866,16
5143794,928
5143814,20
5143826,12
5143838,12
5144810,972
5144830,20
5144842,12
5144862,20
5144870,8
5145734,864
5146130,396
5146146,16
5147078,932
5147106,28
5147130,24
5147158,28
5147182,24
5147194,12
5148138,944
5148170,32
5148186,16
5148210,24
5149134,924
5149154,20
5149174,20
5149182,8
5150094,912
5150126,32
5150162,36
5150178,16
5151126,948
5151134,8
5151154,20
5151174,20
5152138,964
5152154,16
5152170,16
5152186,16
5153110,924
5153154,44
5153166,12
5153182,16
5154094,912
5154106,12
5154426,320
5154454,28
5155414,960
5155438,24
5155458,20
5155470,12
5155482,12
5156366,884
5156378,12
5156390,12
5156406,16
5157346,940
5157378,32
5157394,16
5157410,16
5158346,936
5158354,8
5158374,20
5158390,16
5159326,936
5159342,16
5159382,40
5159398,16
5160358,960
5160370,12
5160410,40
5160426,16
5161310,884
5161594,284
5161610,16
5161650,40
5162530,880
5162554,24
5162570,16
5162582,12
5162634,52
5163590,956
5163606,16
5163618,12
5164518,900
5164538,20
5164550,12
5164578,28
5165558,980
5165570,12
5165582,12
5165594,12
5166610,1016
5166638,28
5166654,16
5166666,12
5166678,12
5167606,928
5167618,12
5167630,12
5167638,8
5168590,952
5168602,12
5168646,44
5168658,12
5169610,952
5169622,12
5169634,12
5170526,892
5170542,16
5170582,40
5170638,56
5171598,960
5171614,16
5171626,12
5171642,16
5172626,984
5172642,16
5172654,12
5172662,8
5173658,996
5173670,12
5173682,12
5173702,20
5173714,12
5174630,916
5174646,16
5174674,28
5174690,16
5175614,924
5175642,28
5175662,20
5175674,12
5176674,1000
5176686,12
5176698,12
5176714,16
5177878,1164
5177894,16
5177982,88
5178926,944
5179186,260
5179202,16
5179214,12
5179230,16
5180146,916
5180158,12
5180170,12
5180186,16
5180198,12
5181126,928
5181134,8
5181150,16
5181162,12
5182122,960
5182138,16
5182158,20
5182170,12
5183118,948
5183150,32
5183166,16
5183178,12
5184098,920
5184114,16
5184166,52
5184174,8
5184194,20
5185106,912
5185178,72
5185198,20
5185214,16
5186146,932
5186162,16
5186178,16
5186190,12
5187074,884
5187086,12
5187118,32
5187142,24
5188134,992
5188146,12
5188154,8
5188170,16
5189106,936
5189138,32
5189158,20
5189170,12
5190110,940
5190126,16
5190138,12
5190150,12
5191126,976
5191138,12
5191154,16
5191170,16
5191178,8
5192166,988
5192186,20
5192198,12
5192210,12
5193126,916
5193134,8
5193158,24
5193490,332
5194414,924
5194422,8
5194438,16
5194450,12
5194466,16
5195414,948
5195474,60
5195490,16
5195518,28
5196442,924
5196466,24
5196474,8
5196502,28
5197450,948
5197482,32
5197494,12
5197510,16
5198374,864
5198406,32
5198426,20
5198438,12
5199358,920
5199378,20
5199390,12
5199402,12
5199418,16
5200346,928
5200362,16
5200382,20
5201278,896
5201342,64
5201354,12
5201370,16
5201382,12
5202658,1276
5202678,20
5202694,16
5202706,12
5203574,868
5203618,44
5203658,40
5203670,12
5203690,20
5203710,20
5204634,924
5204650,16
5204666,16
5204674,8
5205654,980
5205666,12
5205694,28
5205706,12
5206634,928
5206650,16
5206670,20
5206686,16
5207698,1012
5207714,16
5207726,12
5207738,12
5208694,956
5208714,20
5208726,12
5209030,304
5209930,900
5209958,28
5209970,12
5209986,16
5210002,16
5211126,1124
5211138,12
5211150,12
5211178,28
5212074,896
5212110,36
5212122,12
5212138,16
5212150,12
5212170,20
5213126,956
5213138,12
5213150,12
5213170,20
5214070,900
5214098,28
5214114,16
5214122,8
5215014,892
5215042,28
5215054,12
5215070,16
5215950,880
5215978,28
5216030,52
5216330,300
5217222,892
5217238,16
5217254,16
5217266,12
5217274,8
5218274,1000
5218290,16
5218298,8
5218310,12
5219174,864
5219214,40
5219298,84
5219314,16
5220218,904
5220234,16
5220250,16
5220262,12
5221126,864
5221138,12
5221158,20
5221182,24
5222086,904
5222102,16
5222114,12
5222138,24
5223114,976
5223138,24
5223154,16
5224134,980
5224150,16
5224166,16
5224178,12
5225086,908
5225110,24
5225126,16
5225138,12
5226130,992
5226146,16
5226158,12
5226174,16
5227130,956
5227146,16
5227158,12
5227174,16
5228134,960
5228182,48
5228234,52
5228246,12
5229162,916
5229206,44
5229226,20
5229238,12
5229258,20
5230166,908
5230178,12
5230194,16
5230218,24
5231210,992
5231246,36
5231258,12
5231274,16
5232158,884
5232174,16
5232190,16
5232202,12
5232214,12
5233138,924
5233154,16
5233162,8
5233190,28
5234130,940
5234142,12
5234158,16
5234170,12
5235050,880
5235106,56
5235154,48
5235166,12
5236110,944
5236122,12
5236138,16
5236150,12
5237142,992
5237154,12
5237166,12
5237190,24
5238110,920
5238122,12
5238138,16
5238162,24
5239142,980
5239154,12
5239162,8
5239178,16
5240170,992
5240182,12
5240446,264
5240454,8
5241406,952
5241426,20
5241434,8
5241450,16
5241470,20
5242398,928
5242418,20
5242430,12
5242438,8
5243342,904
5243362,20
5243382,20
5243394,12
5243410,16
5244318,908
5244346,28
5244366,20
5245270,904
5245286,16
5245306,20
5245326,20
5246250,924
5246266,16
5246278,12
5246290,12
5247226,936
5247242,16
5247258,16
5247270,12
5248170,900
5248202,32
5248218,16
5248230,12
5249162,932
5249178,16
5249214,36
5249226,12
5250138,912
5250150,12
5250166,16
5250174,8
5251078,904
5251090,12
5251154,64
5251170,16
5252106,936
5252126,20
5252138,12
5252154,16
5253046,892
5253090,44
5253142,52
5253166,24
5254118,952
5254134,16
5254150,16
5254166,16
5254186,20
5255142,956
5255166,24
5255174,8
5255182,8
5256138,956
5256158,20
5256174,16
5256186,12
5257110,924
5257130,20
5257150,20
5257186,36
5258106,920
5258154,48
5258166,12
5258182,16
5259126,944
5259146,20
5259154,8
5259178,24
5259198,20
5260090,892
5260098,8
5260114,16
5261126,1012
5261142,16
5261158,16
5261182,24
5262110,928
5262126,16
5262142,16
5262178,36
5262194,16
5263130,936
5263146,16
5263154,8
5263170,16
5264126,956
5264138,12
5264154,16
5264170,16
5265170,1000
5265186,16
5265198,12
5265210,12
5266114,904
5266130,16
5266170,40
5266182,12
5267098,916
5267142,44
5267154,12
5267170,16
5268126,956
5268138,12
5268154,16
5268178,24
5268186,8
5269154,968
5269170,16
5269182,12
5270150,968
5270162,12
5270182,20
5270202,20
5270214,12
5271114,900
5271138,24
5271398,260
5271442,44
5272318,876
5272338,20
5272354,16
5272366,12
5272374,8
5273250,876
5273266,16
5273298,32
5273310,12
5274226,916
5274242,16
5274250,8
5275146,896
5275158,12
5275178,20
5275194,16
5276154,960
5276202,48
5276214,12
5276234,20
5277190,956
5277218,28
5277230,12
5277246,16
5278214,968
5278234,20
5278246,12
5278266,20
5279198,932
5279214,16
5279226,12
5279242,16
5280170,928
5280194,24
5280206,12
5280222,16
5281190,968
5281486,296
5281502,16
5281518,16
5282430,912
5282454,24
5282470,16
5282486,16
5282514,28
5283398,884
5283414,16
5283438,24
5283450,12
5283466,16
5284314,848
5284386,72
5284402,16
5285306,904
5285338,32
5285366,28
5285378,12
5286338,960
5286354,16
5286366,12
5286378,12
5287290,912
5287670,380
5287690,20
5287702,12
5288642,940
5288666,24
5288674,8
5288694,20
5288706,12
5289614,908
5289638,24
5289666,28
5289686,20
5290626,940
5290642,16
5290658,16
5290670,12
5291582,912
5291610,28
5291626,16
5291638,12
5291658,20
5292610,952
5292642,32
5292666,24
5292686,20
5293638,952
5293666,28
5293678,12
5293686,8
5294598,912
5294618,20
5294638,20
5294646,8
5295530,884
5295550,20
5295566,16
5295626,60
5296598,972
5296610,12
5296626,16
5296638,12
5297602,964
5297626,24
5297642,16
5297666,24
5298646,980
5298666,20
5298682,16
5298698,16
5299602,904
5299622,20
5299650,28
5299662,12
5300614,952
5300626,12
5300642,16
5300654,12
5301642,988
5301646,4
5301670,24
5301682,12
5302634,952
5302654,20
5302670,16
5303002,332
5303974,972
5304282,308
5304302,20
5304310,8
5304326,16
5304338,12
5305194,856
5305234,40
5305250,16
5305262,12
5305278,16
5306182,904
5306234,52
5306254,20
5306266,12
5306270,4
5307126,856
5307154,28
5307174,20
5307182,8
5308110,928
5308126,16
5308138,12
5308150,12
5309122,972
5309138,16
5309150,12
5310118,968
5310146,28
5310166,20
5310178,12
5311142,964
5311158,16
5311170,12
5311194,24
5312166,972
5312178,12
5312198,20
5312210,12
5312218,8
5313170,952
5313202,32
5313246,44
5313274,28
5314214,940
5314230,16
5314246,16
5314258,12
5314270,12
5315166,896
5315186,20
5315206,20
5316146,940
5316154,8
5316166,12
5316182,16
5317150,968
5317170,20
5317182,12
5317202,20
5318110,908
5318126,16
5318134,8
5318486,352
5319462,976
5319470,8
5319482,12
5319490,8
5319510,20
5320394,884
5320414,20
5320426,12
5320554,128
5321530,976
5321542,12
5321554,12
5321574,20
5321590,16
5322526,936
5322538,12
5322550,12
5322566,16
5323618,1052
5323626,8
5323638,12
5323650,12
5323666,16
5324578,912
5324626,48
5324638,12
5324662,24
5325642,980
5325662,20
5325766,104
5325782,16
5326726,944
5326742,16
5326754,12
5326766,12
5327722,956
5327738,16
5327758,20
5327770,12
5327782,12
5328694,912
5328718,24
5328738,20
5328742,4
5329698,956
5329726,28
5329742,16
5329754,12
5329766,12
5330654,888
5330670,16
5330678,8
5331654,976
5331670,16
5331682,12
5331686,4
5332682,996
5332698,16
5332714,16
5332726,12
5333654,928
5333662,8
5333694,32
5334086,392
5334098,12
5335014,916
5335026,12
5335042,16
5335058,16
5335070,12
5336206,1136
5336226,20
5336234,8
5336250,16
5337198,948
5337214,16
5337226,12
5337238,12
5337246,8
5337258,12
5338158,900
5338178,20
5338198,20
5338210,12
5339138,928
5339154,16
5339170,16
5339186,16
5340174,988
5340194,20
5340202,8
5340218,16
5341130,912
5341414,284
5341434,20
5341454,20
5342382,928
5342386,4
5342402,16
5342414,12
5342422,8
5342442,20
5343318,876
5343366,48
5343386,20
5344290,904
5344310,20
5344330,20
5344338,8
5345258,920
5345266,8
5345282,16
5345302,20
5346194,892
5346210,16
5346226,16
5346242,16
5347154,912
5347174,20
5347182,8
5347198,16
5348130,932
5348150,20
5348182,32
5349142,960
5349238,96
5349254,16
5349510,256
5350422,912
5350458,36
5350478,20
5350494,16
5350510,16
5351494,984
5351826,332
5351834,8
5351850,16
5352778,928
5352834,56
5352866,32
5352886,20
5352894,8
5352910,16
5353858,948
5353870,12
5353882,12
5353886,4
5354870,984
5354882,12
5354894,12
5354906,12
5355870,964
5355882,12
5355890,8
5355906,16
5356858,952
5356870,12
5357034,164
5357050,16
5357946,896
5357966,20
5357974,8
5357986,12
5358002,16
5358870,868
5358994,124
5359046,52
5359062,16
5360050,988
5360074,24
5360086,12
5360094,8
5360998,904
5361022,24
5361026,4
5361066,40
5362018,952
5362050,32
5362066,16
5362074,8
5362910,836
5362966,56
5362978,12
5362990,12
5363014,24
5363938,924
5363966,28
5363978,12
5364882,904
5364894,12
5364906,12
5365546,640
5366590,1044
5366622,32
5366626,4
5366642,16
5366658,16
5366670,12
5366678,8
5367618,940
5367678,60
5367694,16
5367702,8
5368638,936
5368642,4
5368662,20
5368682,20
5368718,36
5369634,916
5369662,28
5369678,16
5369686,8
5370662,976
5370682,20
5370690,8
5370702,12
5371666,964
5371682,16
5371690,8
5371706,16
5372710,1004
5372714,4
5372738,24
5372770,32
5373734,964
5373746,12
5373758,12
5373774,16
5374714,940
5374734,20
5374758,24
5374770,12
5375686,916
5375698,12
5375706,8
5375722,16
5375734,12
5376642,908
5376682,40
5376694,12
5377626,932
5377646,20
5377666,20
5377674,8
5378642,968
5378654,12
5378662,8
5378678,16
5379682,1004
5379694,12
5379706,12
5379714,8
5380642,928
5380654,12
5380674,20
5381158,484
5382138,980
5382154,16
5382174,20
5382186,12
5382198,12
5382210,12
5383110,900
5383138,28
5383154,16
5383170,16
5383182,12
5384126,944
5384142,16
5384146,4
5384166,20
5385114,948
5385130,16
5385154,24
5385166,12
5386126,960
5386142,16
5386162,20
5386170,8
5387070,900
5387102,32
5387118,16
5387138,20
5387150,12
5388094,944
5388314,220
5388326,12
5388338,12
5389282,944
5389286,4
5389302,16
5389318,16
5390270,952
5390286,16
5390302,16
5390310,8
5391246,936
5391282,36
5391294,12
5391310,16
5392206,896
5392218,12
5392246,28
5392254,8
5393142,888
5393174,32
5393194,20
5393210,16
5393218,8
5394154,936
5394166,12
5394182,16
5394202,20
5395166,964
5395186,20
5395202,16
5395214,12
5396118,904
5396158,40
5396498,340
5396526,28
5397414,888
5397430,16
5397442,12
5397474,32
5397486,12
5397498,12
5398322,824
5398338,16
5398370,32
5398378,8
5399306,928
5399318,12
5399334,16
5400214,880
5400246,32
5400254,8
5400270,16
5400282,12
5401214,932
5401226,12
5401238,12
5401258,20
5402118,860
5402138,20
5402158,20
5403094,936
5403114,20
5403162,48
5403170,8
5404126,956
5404138,12
5404150,12
5404166,16
5405130,964
5405146,16
5405158,12
5405174,16
5406090,916
5406118,28
5406142,24
5406158,16
5407094,936
5407110,16
5407130,20
5407142,12
5407154,12
5408038,884
5408054,16
5408106,52
5408122,16
5409142,1020
5409162,20
5409166,4
5409182,16
5410074,892
5410150,76
5410166,16
5410178,12
5411102,924
5411114,12
5411134,20
5411146,12
5412026,880
5412038,12
5412046,8
5412062,16
5413018,956
5413034,16
5413066,32
5413966,900
5414026,60
5414046,20
5414058,12
5414986,928
5414998,12
5415038,40
5415058,20
5415946,888
5415978,32
5415994,16
5416010,16
5416906,896
5416970,64
5416982,12
5416998,16
5417938,940
5417954,16
5417966,12
5417974,8
5418926,952
5418946,20
5418958,12
5418982,24
5419842,860
5419866,24
5419878,12
5419894,16
5420818,924
5420854,36
5420866,12
5421786,920
5421818,32
5421838,20
5421854,16
5422790,936
5422806,16
5422822,16
5422834,12
5423710,876
5423742,32
5423758,16
5423786,28
5423810,24
5424726,916
5424742,16
5424754,12
5424770,16
5425650,880
5425722,72
5425738,16
5425746,8
5426694,948
5426718,24
5426730,12
5426742,12
5427622,880
5428002,380
5428034,32
5428910,876
5428966,56
5428978,12
5428990,12
5428998,8
5429014,16
5429974,960
5429986,12
5429998,12
5430018,20
5430898,880
5430930,32
5430950,20
5430974,24
5431874,900
5431898,24
5431910,12
5431922,12
5432818,896
5432842,24
5432858,16
5432874,16
5433786,912
5433802,16
5433818,16
5433834,16
5434738,904
5434766,28
5434778,12
5434798,20
5435690,892
5435702,12
5435882,180
5436842,960
5436854,12
5437186,332
5437202,16
5437214,12
5438142,928
5438158,16
5438166,8
5438186,20
5438202,16
5439114,912
5439134,20
5439150,16
5439166,16
5440090,924
5440126,36
5440190,64
5440206,16
5440210,4
5441102,892
5441114,12
5441122,8
5441138,16
5442130,992
5442138,8
5442154,16
5442166,12
5443086,920
5443098,12
5443454,356
5444358,904
5444374,16
5444382,8
5444398,16
5444414,16
5445370,956
5445382,12
5445398,16
5445410,12
5446330,920
5446354,24
5446398,44
5446414,16
5446426,12
5447394,968
5447414,20
5447422,8
5447438,16
5448326,888
5448346,20
5448366,20
5448378,12
5449310,932
5449322,12
5449334,12
5449350,16
5450286,936
5450354,68
5450374,20
5450390,16
5451302,912
5451514,212
5451526,12
5451542,16
5452470,928
5452482,12
5452494,12
5452498,4
5452806,308
5453746,940
5453770,24
5453782,12
5453790,8
5453806,16
5454726,920
5454742,16
5454754,12
5454766,12
5454778,12
5455670,892
5455686,16
5455702,16
5455738,36
5456638,900
5456658,20
5456674,16
5457642,968
5457666,24
5457694,28
5457706,12
5458638,932
5458662,24
5458690,28
5459018,328
5459930,912
5459946,16
5459974,28
5459990,16
5460006,16
5460962,956
5460974,12
5460986,12
5460998,12
5461910,912
5461926,16
5461938,12
5461954,16
5462810,856
5462854,44
5462878,24
5462898,20
5463782,884
5463798,16
5463814,16
5463826,12
5463838,12
5464830,992
5464842,12
5464870,28
5464890,20
5465818,928
5465842,24
5465858,16
5465882,24
5466874,992
5466886,12
5466902,16
5467174,272
5468114,940
5468130,16
5468142,12
5468154,12
5468166,12
5469122,956
5469142,20
5469150,8
5469166,16
5469174,8
5470090,916
5470110,20
5470126,16
5470146,20
5471098,952
5471102,4
5471118,16
5471134,16
5472094,960
5472138,44
5472174,36
5472198,24
5473186,988
5473202,16
5473214,12
5473226,12
5474130,904
5474138,8
5474154,16
5474526,372
5475426,900
5475470,44
5475478,8
5475490,12
5475510,20
5475518,8
5476414,896
5476418,4
5476442,24
5477394,952
5477410,16
5477422,12
5477430,8
5478394,964
5478418,24
5478430,12
5478442,12
5479314,872
5479322,8
5479346,24
5479410,64
5480366,956
5480386,20
5480398,12
5480418,20
5481362,944
5481382,20
5481418,36
5481426,8
5482310,884
5482318,8
5482334,16
5482346,12
5483338,992
5483350,12
5483362,12
5483374,12
5484286,912
5484294,8
5484310,16
5484322,12
5485270,948
5485278,8
5485302,24
5485318,16
5486214,896
5486246,32
5486262,16
5486274,12
5487158,884
5487170,12
5487182,12
5488094,912
5488186,92
5488206,20
5488218,12
5489146,928
5489174,28
5489198,24
5489226,28
5489242,16
5490130,888
5490150,20
5490514,364
5490530,16
5491498,968
5491514,16
5491530,16
5491538,8
5491554,16
5492514,960
5492534,20
5492586,52
5492638,52
5493546,908
5493566,20
5493582,16
5493594,12
5493662,68
5494602,940
5494626,24
5494638,12
5494650,12
5495614,964
5495630,16
5495646,16
5495662,16
5496606,944
5496614,8
5496666,52
5496690,24
5496702,12
5497618,916
5497774,156
5497798,24
5497806,8
5498750,944
5498766,16
5498778,12
5499666,888
5499682,16
5499698,16
5499714,16
5499726,12
5500654,928
5500666,12
5500690,24
5501642,952
5501662,20
5501678,16
5501694,16
5502622,928
5502670,48
5502682,12
5502690,8
5502714,24
5503606,892
5503630,24
5503638,8
5503658,20
5504642,984
5504654,12
5504666,12
5504682,16
5504702,20
5505626,924
5505654,28
5505990,336
5506006,16
5506906,900
5506918,12
5506930,12
5506942,12
5506946,4
5507810,864
5507838,28
5507858,20
5507870,12
5508710,840
5508782,72
5508794,12
5508806,12
5509718,912
5509734,16
5509754,20
5510698,944
5510706,8
5510722,16
5510738,16
5510750,12
5511658,908
5511670,12
5511686,16
5512658,972
5512670,12
5512698,28
5512710,12
5513670,960
5513682,12
5513694,12
5513714,20
5514638,924
5514654,16
5514666,12
5514682,16
5515590,908
5515610,20
5515646,36
5515666,20
5516618,952
5516638,20
5516642,4
5516662,20
5516666,4
5517662,996
5517682,20
5517690,8
5517702,12
5518630,928
5518646,16
5518654,8
5518670,16
5519602,932
5519630,28
5519638,8
5519670,32
5520678,1008
5520698,20
5520710,12
5520726,16
5521658,932
5522002,344
5522014,12
5522026,12
5522890,864
5522910,20
5523190,280
5523206,16
5523218,12
5524118,900
5524138,20
5524154,16
5524166,12
5524174,8
5525142,968
5525162,20
5525174,12
5525186,12
5526070,884
5526086,16
5526118,32
5526138,20
5526154,16
5527034,880
5527066,32
5527078,12
5527106,28
5528050,944
5528078,28
5528142,64
5528154,12
5529114,960
5529122,8
5529134,12
5529154,20
5530026,872
5530042,16
5530058,16
5530074,16
5531066,992
5531094,28
5531106,12
5531998,892
5532018,20
5532038,20
5532054,16
5532930,876
5532994,64
5533014,20
5533030,16
5533970,940
5533986,16
5533998,12
5534022,24
5535074,1052
5535094,20
5535114,20
5535122,8
5536154,1032
5536170,16
5536194,24
5536206,12
5537170,964
5537186,16
5537194,8
5537506,312
5537522,16
5538482,960
5538498,16
5538510,12
5538802,292
5538826,24
5539754,928
5539770,16
5539790,20
5539798,8
5539814,16
5539830,16
5540746,916
5540758,12
5540782,24
5540790,8
5541746,956
5541766,20
5541794,28
5541802,8
5542718,916
5542738,20
5542754,16
5542762,8
5543734,972
5543766,32
5543826,60
5543850,24
5543858,8
5544794,936
5544810,16
5544838,28
5544854,16
5545794,940
5545806,12
5545818,12
5545830,12
5546670,840
5546690,20
5546706,16
5546722,16
5547606,884
5547622,16
5547638,16
5548582,944
5548630,48
5548650,20
5548666,16
5549654,988
5549670,16
5549690,20
5549710,20
5549722,12
5550614,892
5550634,20
5550646,12
5550686,40
5551626,940
5551642,16
5551654,12
5551690,36
5552590,900
5552610,20
5552970,360
5552994,24
5553926,932
5553946,20
5553974,28
5553986,12
5553998,12
5555142,1144
5555166,24
5555178,12
5555186,8
5556110,924
5556138,28
5556158,20
5556174,16
5556194,20
5557118,924
5557138,20
5557158,20
5557182,24
5557198,16
5558086,888
5558110,24
5558126,16
5558142,16
5559118,976
5559130,12
5559150,20
5559178,28
5560310,1132
5560334,24
5560354,20
5561246,892
5561258,12
5561274,16
5561290,16
5561302,12
5562266,964
5562318,52
5562334,16
