Latency,LatencyAdj,Interval
3452438,18446744073669254054,80
3452450,18446744073669244066,12
3452678,18446744073669234294,228
3453974,18446744073669225590,1296
3453994,18446744073669215610,20
3454006,18446744073669205622,12
3454022,18446744073669195638,16
3454038,18446744073669185654,16
3454938,18446744073669176554,900
3454954,18446744073669166570,16
3454994,18446744073669156610,40
3455022,18446744073669146638,28
3455038,18446744073669136654,16
3455050,18446744073669126666,12
3455962,18446744073669117578,912
3456010,18446744073669107626,48
3456030,18446744073669097646,20
3456042,18446744073669087658,12
3456918,18446744073669078534,876
3456958,18446744073669068574,40
3456970,18446744073669058586,12
3456982,18446744073669048598,12
3457846,18446744073669039462,864
3457886,18446744073669029502,40
3457930,18446744073669019546,44
3458874,18446744073669010490,944
3458890,18446744073669000506,16
3458938,18446744073668990554,48
3458950,18446744073668980566,12
3459834,18446744073668971450,884
3459850,18446744073668961466,16
3459870,18446744073668951486,20
3459882,18446744073668941498,12
3459898,18446744073668931514,16
3460742,18446744073668922358,844
3460758,18446744073668912374,16
3460814,18446744073668902430,56
3461770,18446744073668893386,956
3461782,18446744073668883398,12
3461802,18446744073668873418,20
3461818,18446744073668863434,16
3462790,18446744073668854406,972
3462798,18446744073668844414,8
3462810,18446744073668834426,12
3462822,18446744073668824438,12
3463778,18446744073668815394,956
3463790,18446744073668805406,12
3463802,18446744073668795418,12
3463814,18446744073668785430,12
3464734,18446744073668776350,920
3464750,18446744073668766366,16
3464766,18446744073668756382,16
3464782,18446744073668746398,16
3465718,18446744073668737334,936
3465734,18446744073668727350,16
3465750,18446744073668717366,16
3466682,18446744073668708298,932
3466694,18446744073668698310,12
3466710,18446744073668688326,16
3466726,18446744073668678342,16
3467654,18446744073668669270,928
3467670,18446744073668659286,16
3467682,18446744073668649298,12
3468666,18446744073668640282,984
3468682,18446744073668630298,16
3468698,18446744073668620314,16
3468718,18446744073668610334,20
3469702,18446744073668601318,984
3469710,18446744073668591326,8
3469722,18446744073668581338,12
3469738,18446744073668571354,16
3470678,18446744073668562294,940
3470694,18446744073668552310,16
3470710,18446744073668542326,16
3470726,18446744073668532342,16
3471694,18446744073668523310,968
3471710,18446744073668513326,16
3471770,18446744073668503386,60
3471782,18446744073668493398,12
3472770,18446744073668484386,988
3472786,18446744073668474402,16
3472798,18446744073668464414,12
3472814,18446744073668454430,16
3472830,18446744073668444446,16
3473738,18446744073668435354,908
3473754,18446744073668425370,16
3473766,18446744073668415382,12
3474826,18446744073668406442,1060
3474850,18446744073668396466,24
3474858,18446744073668386474,8
3474866,18446744073668376482,8
3476158,18446744073668367774,1292
3476174,18446744073668357790,16
3476182,18446744073668347798,8
3476194,18446744073668337810,12
3476206,18446744073668327822,12
3477182,18446744073668318798,976
3477202,18446744073668308818,20
3477210,18446744073668298826,8
3477438,18446744073668289054,228
3477450,18446744073668279066,12
3478366,18446744073668269982,916
3478386,18446744073668260002,20
3478394,18446744073668250010,8
3478406,18446744073668240022,12
3478422,18446744073668230038,16
3479294,18446744073668220910,872
3479310,18446744073668210926,16
3479326,18446744073668200942,16
3479338,18446744073668190954,12
3479350,18446744073668180966,12
3480294,18446744073668171910,944
3480310,18446744073668161926,16
3480322,18446744073668151938,12
3481262,18446744073668142878,940
3481282,18446744073668132898,20
3481306,18446744073668122922,24
3481678,18446744073668113294,372
3482630,18446744073668104246,952
3482646,18446744073668094262,16
3482666,18446744073668084282,20
3482678,18446744073668074294,12
3482698,18446744073668064314,20
3483646,18446744073668055262,948
3483954,18446744073668045570,308
3483966,18446744073668035582,12
3484858,18446744073668026474,892
3484870,18446744073668016486,12
3484886,18446744073668006502,16
3484894,18446744073667996510,8
3484918,18446744073667986534,24
3485922,18446744073667977538,1004
3485930,18446744073667967546,8
3485942,18446744073667957558,12
3485958,18446744073667947574,16
3485970,18446744073667937586,12
3486962,18446744073667928578,992
3486986,18446744073667918602,24
3486998,18446744073667908614,12
3487006,18446744073667898622,8
3487942,18446744073667889558,936
3487958,18446744073667879574,16
3487978,18446744073667869594,20
3487982,18446744073667859598,4
3488902,18446744073667850518,920
3488962,18446744073667840578,60
3488966,18446744073667830582,4
3488978,18446744073667820594,12
3489850,18446744073667811466,872
3489882,18446744073667801498,32
3489902,18446744073667791518,20
3489922,18446744073667781538,20
3490782,18446744073667772398,860
3490794,18446744073667762410,12
3490806,18446744073667752422,12
3490822,18446744073667742438,16
3491774,18446744073667733390,952
3491786,18446744073667723402,12
3491806,18446744073667713422,20
3492742,18446744073667704358,936
3492750,18446744073667694366,8
3492762,18446744073667684378,12
3492774,18446744073667674390,12
3492794,18446744073667664410,20
3493686,18446744073667655302,892
3493698,18446744073667645314,12
3493714,18446744073667635330,16
3494678,18446744073667626294,964
3494694,18446744073667616310,16
3494706,18446744073667606322,12
3494718,18446744073667596334,12
3495686,18446744073667587302,968
3495694,18446744073667577310,8
3495706,18446744073667567322,12
3495734,18446744073667557350,28
3496694,18446744073667548310,960
3496714,18446744073667538330,20
3496730,18446744073667528346,16
3496746,18446744073667518362,16
3497666,18446744073667509282,920
3497678,18446744073667499294,12
3498022,18446744073667489638,344
3498046,18446744073667479662,24
3498930,18446744073667470546,884
3498978,18446744073667460594,48
3498990,18446744073667450606,12
3499002,18446744073667440618,12
3499046,18446744073667430662,44
3499946,18446744073667421562,900
3499978,18446744073667411594,32
3499990,18446744073667401606,12
3500974,18446744073667392590,984
3500986,18446744073667382602,12
3500998,18446744073667372614,12
3501010,18446744073667362626,12
3501954,18446744073667353570,944
3501962,18446744073667343578,8
3501974,18446744073667333590,12
3501990,18446744073667323606,16
3502930,18446744073667314546,940
3502950,18446744073667304566,20
3502962,18446744073667294578,12
3502978,18446744073667284594,16
3503930,18446744073667275546,952
3503970,18446744073667265586,40
3503982,18446744073667255598,12
3503990,18446744073667245606,8
3504938,18446744073667236554,948
3504982,18446744073667226598,44
3504994,18446744073667216610,12
3505010,18446744073667206626,16
3505958,18446744073667197574,948
3506014,18446744073667187630,56
3506022,18446744073667177638,8
3506038,18446744073667167654,16
3506962,18446744073667158578,924
3507022,18446744073667148638,60
3507038,18446744073667138654,16
3507050,18446744073667128666,12
3507938,18446744073667119554,888
3507950,18446744073667109566,12
3507962,18446744073667099578,12
3507978,18446744073667089594,16
3508910,18446744073667080526,932
3508926,18446744073667070542,16
3508938,18446744073667060554,12
3508954,18446744073667050570,16
3508962,18446744073667040578,8
3509830,18446744073667031446,868
3509850,18446744073667021466,20
3509862,18446744073667011478,12
3510758,18446744073667002374,896
3510810,18446744073666992426,52
3510826,18446744073666982442,16
3510838,18446744073666972454,12
3511758,18446744073666963374,920
3511766,18446744073666953382,8
3511794,18446744073666943410,28
3511810,18446744073666933426,16
3512738,18446744073666924354,928
3512778,18446744073666914394,40
3512802,18446744073666904418,24
3512818,18446744073666894434,16
3513674,18446744073666885290,856
3513690,18446744073666875306,16
3514062,18446744073666865678,372
3514078,18446744073666855694,16
3515034,18446744073666846650,956
3515058,18446744073666836674,24
3515066,18446744073666826682,8
3515078,18446744073666816694,12
3516002,18446744073666807618,924
3516018,18446744073666797634,16
3516026,18446744073666787642,8
3516038,18446744073666777654,12
3516918,18446744073666768534,880
3516930,18446744073666758546,12
3516962,18446744073666748578,32
3517854,18446744073666739470,892
3517870,18446744073666729486,16
3517886,18446744073666719502,16
3517902,18446744073666709518,16
3518830,18446744073666700446,928
3518850,18446744073666690466,20
3518882,18446744073666680498,32
3519774,18446744073666671390,892
3519790,18446744073666661406,16
3519846,18446744073666651462,56
3519858,18446744073666641474,12
3519866,18446744073666631482,8
3520866,18446744073666622482,1000
3520878,18446744073666612494,12
3520918,18446744073666602534,40
3520942,18446744073666592558,24
3521922,18446744073666583538,980
3521938,18446744073666573554,16
3521946,18446744073666563562,8
3521962,18446744073666553578,16
3522890,18446744073666544506,928
3522926,18446744073666534542,36
3522942,18446744073666524558,16
3522954,18446744073666514570,12
3523834,18446744073666505450,880
3523878,18446744073666495494,44
3523890,18446744073666485506,12
3523906,18446744073666475522,16
3524934,18446744073666466550,1028
3524978,18446744073666456594,44
3524998,18446744073666446614,20
3525014,18446744073666436630,16
3525874,18446744073666427490,860
3525914,18446744073666417530,40
3525934,18446744073666407550,20
3525950,18446744073666397566,16
3526914,18446744073666388530,964
3526922,18446744073666378538,8
3526938,18446744073666368554,16
3526950,18446744073666358566,12
3527902,18446744073666349518,952
3527918,18446744073666339534,16
3527926,18446744073666329542,8
3527954,18446744073666319570,28
3528930,18446744073666310546,976
3528942,18446744073666300558,12
3528954,18446744073666290570,12
3528966,18446744073666280582,12
3529830,18446744073666271446,864
3530206,18446744073666261822,376
3530222,18446744073666251838,16
3530234,18446744073666241850,12
3531158,18446744073666232774,924
3531194,18446744073666222810,36
3531206,18446744073666212822,12
3531218,18446744073666202834,12
3531238,18446744073666192854,20
3532182,18446744073666183798,944
3532198,18446744073666173814,16
3532214,18446744073666163830,16
3533222,18446744073666154838,1008
3533246,18446744073666144862,24
3533254,18446744073666134870,8
3533262,18446744073666124878,8
3534182,18446744073666115798,920
3534190,18446744073666105806,8
3534210,18446744073666095826,20
3534234,18446744073666085850,24
3535162,18446744073666076778,928
3535206,18446744073666066822,44
3535222,18446744073666056838,16
3535238,18446744073666046854,16
3536174,18446744073666037790,936
3536194,18446744073666027810,20
3536242,18446744073666017858,48
3536258,18446744073666007874,16
3537234,18446744073665998850,976
3537246,18446744073665988862,12
3537262,18446744073665978878,16
3537278,18446744073665968894,16
3538214,18446744073665959830,936
3538230,18446744073665949846,16
3538246,18446744073665939862,16
3538262,18446744073665929878,16
3539198,18446744073665920814,936
3539250,18446744073665910866,52
3539266,18446744073665900882,16
3539282,18446744073665890898,16
3540170,18446744073665881786,888
3540182,18446744073665871798,12
3540202,18446744073665861818,20
3540218,18446744073665851834,16
3541174,18446744073665842790,956
3541194,18446744073665832810,20
3541206,18446744073665822822,12
3541222,18446744073665812838,16
3542118,18446744073665803734,896
3542134,18446744073665793750,16
3542154,18446744073665783770,20
3542166,18446744073665773782,12
3542178,18446744073665763794,12
3543162,18446744073665754778,984
3543178,18446744073665744794,16
3543190,18446744073665734806,12
3543206,18446744073665724822,16
3544166,18446744073665715782,960
3544190,18446744073665705806,24
3544254,18446744073665695870,64
3544262,18446744073665685878,8
3545222,18446744073665676838,960
3545238,18446744073665666854,16
3545266,18446744073665656882,28
3545278,18446744073665646894,12
3546170,18446744073665637786,892
3546194,18446744073665627810,24
3546570,18446744073665618186,376
3546618,18446744073665608234,48
3547570,18446744073665599186,952
3547582,18446744073665589198,12
3547670,18446744073665579286,88
3547674,18446744073665569290,4
3548666,18446744073665560282,992
3548682,18446744073665550298,16
3548698,18446744073665540314,16
3548714,18446744073665530330,16
3549694,18446744073665521310,980
3549714,18446744073665511330,20
3549726,18446744073665501342,12
3549738,18446744073665491354,12
3550686,18446744073665482302,948
3550702,18446744073665472318,16
3550718,18446744073665462334,16
3550730,18446744073665452346,12
3551714,18446744073665443330,984
3551730,18446744073665433346,16
3551762,18446744073665423378,32
3551774,18446744073665413390,12
3552694,18446744073665404310,920
3552734,18446744073665394350,40
3552750,18446744073665384366,16
3552762,18446744073665374378,12
3553698,18446744073665365314,936
